width,creator_id,height,video_description,comment_count,like_count,duration,create_time,view_count,share_count,video_id
1080.0,ab08eccd-0761-4b6f-b6dc-43e53990229a,1080.0,review on fashion!,8739.0,403319.0,150.0,1750084683.0,101704.0,4409.0,a2c23714-f6c6-403f-82fa-a9a7d2860b74
720.0,ab08eccd-0761-4b6f-b6dc-43e53990229a,720.0,reaction on tech!,4999.513470681458,253113.63264767933,42.0,1749393483.0,494478.7454455933,279.0,603f4dad-1208-4ded-8028-98e5e0f307b0
720.0,ab08eccd-0761-4b6f-b6dc-43e53990229a,720.0,unboxing on beauty!,3768.0,140788.0,53.0,1749307083.0,920069.0,4280.0,be41b842-719e-4d30-9976-60ebcd4aa527
720.0,ab08eccd-0761-4b6f-b6dc-43e53990229a,720.0,review on tech!,4999.513470681458,186628.0,10.0,1749566283.0,603940.0,3901.0,75cd1b7f-905a-405d-958e-4d0ff18cf4cf
1080.0,ab08eccd-0761-4b6f-b6dc-43e53990229a,720.0,vlog on food!,3168.0,166325.0,36.0,1751121483.0,250247.0,3870.0,5913e230-5b1f-4660-941a-cdba397bcb57
720.0,ab08eccd-0761-4b6f-b6dc-43e53990229a,720.0,review on fashion!,1889.0,381103.0,114.0,1752417483.0,122330.0,3353.0,404546cc-896b-48e3-b85f-c1290627cfc1
720.0,ab08eccd-0761-4b6f-b6dc-43e53990229a,1080.0,review on food!,4999.513470681458,458713.0,128.0,1748443083.0,125371.0,1751.0,6e8767a3-fc6c-4e8f-acb7-4bc90d5e8a88
720.0,ab08eccd-0761-4b6f-b6dc-43e53990229a,720.0,review on tech!,7690.0,412872.0,133.0,1752503883.0,302461.0,2456.0,39d2734a-a1f7-4fb3-bc32-1287cb2e94e3
720.0,ab08eccd-0761-4b6f-b6dc-43e53990229a,1080.0,unboxing on food!,2444.0,77948.0,147.0,1747838283.0,494478.7454455933,2535.6222222222223,bade7614-c02d-4466-800e-db1967c04116
1080.0,ab08eccd-0761-4b6f-b6dc-43e53990229a,720.0,review on fitness!,2441.0,478371.0,15.0,1752849483.0,829552.0,2965.0,4143ff60-6ce6-4db2-a761-8e959baf0cac
720.0,ab08eccd-0761-4b6f-b6dc-43e53990229a,720.0,reaction on beauty!,2668.0,330771.0,12.0,1747838283.0,44929.0,1103.0,ff4e5cc9-0737-4af8-8717-520637d4a052
1080.0,ab08eccd-0761-4b6f-b6dc-43e53990229a,1080.0,challenge on tech!,426.0,488500.0,37.0,1747924683.0,662536.0,1727.0,5b49172e-70e8-482c-80c1-3661b7b2262f
720.0,ab08eccd-0761-4b6f-b6dc-43e53990229a,1080.0,vlog on travel!,4999.513470681458,166414.0,18.0,1748011083.0,479305.0,2535.6222222222223,b900a423-3b9c-47e7-b664-557746be3dec
1080.0,ab08eccd-0761-4b6f-b6dc-43e53990229a,1080.0,review on fitness!,9559.0,253113.63264767933,47.0,1750343883.0,39102.0,1238.0,c018ab92-0081-4db4-950b-17582e8f864e
1080.0,ab08eccd-0761-4b6f-b6dc-43e53990229a,720.0,review on food!,847.0,403814.0,163.0,1750603083.0,588715.0,2110.0,b5d94f04-d32b-4248-9d97-ab73ceb79974
720.0,ab08eccd-0761-4b6f-b6dc-43e53990229a,896.6165413533835,reaction on fitness!,9533.0,90200.0,165.0,1749393483.0,987309.0,2535.6222222222223,77c82c15-cd83-4c58-9e0e-1bdbfb00e075
897.9699248120301,ab08eccd-0761-4b6f-b6dc-43e53990229a,1080.0,unboxing on tech!,1638.0,120313.0,55.0,1750689483.0,655034.0,1004.0,d28ad67a-8983-4818-9802-3a7886311352
897.9699248120301,ab08eccd-0761-4b6f-b6dc-43e53990229a,720.0,review on beauty!,4999.513470681458,431157.0,73.0,1751467083.0,71755.0,3347.0,257aee8c-1a85-4d57-accf-e20de338673a
1080.0,3f112fa4-429e-42ed-beb7-fc120254ace0,1080.0,vlog on travel!,2895.0,228949.0,49.0,1752503883.0,722306.0,4101.0,4c9d3f4d-00ff-4cd6-99e0-4a515cf616ce
1080.0,3f112fa4-429e-42ed-beb7-fc120254ace0,1080.0,vlog on beauty!,4999.513470681458,76258.0,57.0,1750171083.0,537060.0,3861.0,da466d2b-13bc-4959-a13d-302a874cfd6d
1080.0,3f112fa4-429e-42ed-beb7-fc120254ace0,720.0,vlog on beauty!,6314.0,324921.0,152.0,1748097483.0,975611.0,412.0,03788e84-5555-4748-b3e3-226356e10b84
1080.0,3f112fa4-429e-42ed-beb7-fc120254ace0,1080.0,unboxing on tech!,8049.0,361604.0,101.0,1749911883.0,355443.0,488.0,0d9437fb-c915-4992-a552-c8a5f8871da4
720.0,3f112fa4-429e-42ed-beb7-fc120254ace0,1080.0,vlog on food!,1982.0,10679.0,118.0,1750257483.0,270544.0,39.0,288f284b-95cb-4158-aecc-8a01010b767f
1080.0,3f112fa4-429e-42ed-beb7-fc120254ace0,1080.0,vlog on tech!,4144.0,184093.0,42.0,1751726283.0,416454.0,4594.0,93584383-e5f8-431a-aeee-24e4e9db3be4
1080.0,3f112fa4-429e-42ed-beb7-fc120254ace0,1080.0,challenge on food!,1289.0,418758.0,74.0,1747924683.0,680416.0,280.0,778954e0-ea0a-4b7e-b81b-01acba9beaa4
720.0,3f112fa4-429e-42ed-beb7-fc120254ace0,1080.0,review on fashion!,6947.0,448357.0,94.45944039501528,1747838283.0,407839.0,4888.0,90efe637-3a8b-4d92-9522-e6442de58bab
720.0,3f112fa4-429e-42ed-beb7-fc120254ace0,1080.0,vlog on tech!,4970.0,457269.0,119.0,1748183883.0,330334.0,1424.0,664563db-d91d-4c17-b134-09156f6bcf07
897.9699248120301,3f112fa4-429e-42ed-beb7-fc120254ace0,1080.0,vlog on fitness!,8565.0,305989.0,42.0,1748961483.0,192098.0,4626.0,f83a94e1-c04c-4b04-b642-a1176dcad0e6
720.0,3f112fa4-429e-42ed-beb7-fc120254ace0,1080.0,reaction on travel!,4752.0,283033.0,37.0,1752503883.0,463151.0,4907.0,ba187f95-c0e3-4bc6-86fc-d574c1cded72
720.0,3f112fa4-429e-42ed-beb7-fc120254ace0,720.0,review on travel!,3528.0,253113.63264767933,88.0,1752158283.0,267439.0,1867.0,6f5c6655-7864-4374-867c-919b4ea9059d
1080.0,3f112fa4-429e-42ed-beb7-fc120254ace0,720.0,vlog on travel!,8382.0,14996.0,110.0,1752503883.0,643366.0,427.0,4ab1c544-c0f8-496f-93c2-06bbf8b091eb
720.0,3f112fa4-429e-42ed-beb7-fc120254ace0,720.0,unboxing on fashion!,311.0,253113.63264767933,94.45944039501528,1748097483.0,712518.0,2003.0,34c58e9f-5499-4764-aa2d-cc7f32db191d
1080.0,3f112fa4-429e-42ed-beb7-fc120254ace0,896.6165413533835,review on beauty!,7122.0,229634.0,167.0,1749911883.0,336260.0,355.0,b3396bd1-8e5b-49d6-a5b1-242dfa934176
1080.0,3f112fa4-429e-42ed-beb7-fc120254ace0,1080.0,vlog on beauty!,2005.0,384041.0,13.0,1749652683.0,241722.0,3489.0,8b5e8083-38e5-4f63-83a7-01f1b5e721dd
1080.0,3f112fa4-429e-42ed-beb7-fc120254ace0,1080.0,vlog on fashion!,3266.0,82343.0,59.0,1752590283.0,910826.0,2535.6222222222223,d686e975-df68-48c7-9b6f-1e4ea8015e01
1080.0,3f112fa4-429e-42ed-beb7-fc120254ace0,1080.0,challenge on travel!,8568.0,176888.0,41.0,1748097483.0,9242.0,3580.0,bdf1c246-7817-4c5b-94dc-804bf563c1a4
720.0,3da7ddc1-6d67-4bdd-bb8f-df31a66d31f7,1080.0,reaction on fitness!,4999.513470681458,381655.0,37.0,1750603083.0,394825.0,1257.0,b24a68dd-9461-4a43-a4ad-15130993ce56
720.0,3da7ddc1-6d67-4bdd-bb8f-df31a66d31f7,1080.0,challenge on beauty!,7620.0,228107.0,63.0,1752849483.0,223965.0,338.0,1d67fb9a-bffd-453e-a05e-ff2ef5ec92d9
720.0,3da7ddc1-6d67-4bdd-bb8f-df31a66d31f7,720.0,review on fitness!,9259.0,475250.0,97.0,1751121483.0,677721.0,51.0,987bd9df-295e-4e1e-a5f4-82880303ad32
1080.0,3da7ddc1-6d67-4bdd-bb8f-df31a66d31f7,1080.0,reaction on tech!,3476.0,253113.63264767933,76.0,1748875083.0,139460.0,328.0,28624ac2-1656-469b-8790-b5571d51430a
720.0,3da7ddc1-6d67-4bdd-bb8f-df31a66d31f7,720.0,challenge on fitness!,6658.0,315683.0,49.0,1749911883.0,550884.0,1842.0,37afe841-b927-4c51-9680-6e3c9238e6d3
1080.0,3da7ddc1-6d67-4bdd-bb8f-df31a66d31f7,1080.0,challenge on fashion!,9934.0,326637.0,152.0,1751726283.0,898334.0,2170.0,9db3f8db-41bf-450d-93f3-609c811a8eb8
1080.0,3da7ddc1-6d67-4bdd-bb8f-df31a66d31f7,896.6165413533835,vlog on fashion!,7597.0,253113.63264767933,62.0,1752935883.0,494478.7454455933,3390.0,9c6baf3a-7ad5-441d-a6bf-04bf65252041
1080.0,3da7ddc1-6d67-4bdd-bb8f-df31a66d31f7,720.0,challenge on travel!,6614.0,439616.0,121.0,1752244683.0,494478.7454455933,3474.0,49a5de6a-3a9b-469d-8bed-feef2baaad18
1080.0,3da7ddc1-6d67-4bdd-bb8f-df31a66d31f7,720.0,unboxing on beauty!,9560.0,238188.0,164.0,1749739083.0,684984.0,1398.0,171a8cba-6105-4f67-90a9-2dc027fbb639
1080.0,3da7ddc1-6d67-4bdd-bb8f-df31a66d31f7,1080.0,unboxing on travel!,4562.0,276449.0,53.0,1749393483.0,544249.0,3468.0,430824ed-d3ab-4603-8ef1-0eee582df488
720.0,3da7ddc1-6d67-4bdd-bb8f-df31a66d31f7,1080.0,review on fitness!,4209.0,194755.0,149.0,1752244683.0,850828.0,4033.0,6d008deb-1d78-41c5-a7be-0e48877042e0
1080.0,3da7ddc1-6d67-4bdd-bb8f-df31a66d31f7,720.0,reaction on fitness!,4262.0,465055.0,177.0,1748270283.0,635927.0,2535.6222222222223,255dfc33-dca8-4729-86cf-ed53377705b1
720.0,3da7ddc1-6d67-4bdd-bb8f-df31a66d31f7,1080.0,reaction on travel!,5296.0,396613.0,168.0,1750084683.0,915939.0,4965.0,33c6ca39-dafc-419e-9656-7f5a9be29fc3
720.0,3da7ddc1-6d67-4bdd-bb8f-df31a66d31f7,720.0,unboxing on fashion!,4999.513470681458,12703.0,89.0,1752331083.0,217562.0,2535.6222222222223,48e685e4-9e4a-4cc5-8e8d-1019e7f05980
720.0,3da7ddc1-6d67-4bdd-bb8f-df31a66d31f7,1080.0,vlog on fashion!,4999.513470681458,90391.0,96.0,1748529483.0,177248.0,2018.0,f1ceeed3-419d-41e1-88c1-96530f0c838e
720.0,3da7ddc1-6d67-4bdd-bb8f-df31a66d31f7,1080.0,review on fashion!,4540.0,239774.0,36.0,1752071883.0,972847.0,2314.0,d31ddf90-97cb-4423-9356-63f1cf5bf97c
720.0,3da7ddc1-6d67-4bdd-bb8f-df31a66d31f7,720.0,unboxing on beauty!,5627.0,364767.0,117.0,1750603083.0,957230.0,57.0,296a5a4e-466d-47ed-9281-480cb8f5e4c5
720.0,3da7ddc1-6d67-4bdd-bb8f-df31a66d31f7,720.0,unboxing on tech!,4999.513470681458,156767.0,108.0,1748961483.0,816058.0,1548.0,b176547c-55c3-4a19-b0d7-4754e816859b
720.0,3da7ddc1-6d67-4bdd-bb8f-df31a66d31f7,1080.0,vlog on fashion!,2465.0,71006.0,45.0,1748270283.0,819058.0,4789.0,5219f0c4-603e-47c8-9c74-277479689231
1080.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,720.0,reaction on beauty!,1693.0,253113.63264767933,87.0,1748097483.0,494478.7454455933,1902.0,56a40849-33b3-4076-8739-bab2e274e1e1
1080.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,720.0,reaction on fashion!,4999.513470681458,243138.0,122.0,1751812683.0,507770.0,2055.0,0fa9f79b-2814-40a8-b2e0-ead4a95c5fb4
720.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,720.0,reaction on tech!,5448.0,453183.0,112.0,1751467083.0,798596.0,3494.0,82de9fb0-3128-460d-bcdb-9af11fccd637
1080.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,720.0,unboxing on beauty!,9748.0,402792.0,67.0,1749911883.0,182973.0,2557.0,338eb3ad-ac58-439b-b60c-c6319767613c
720.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,1080.0,unboxing on fashion!,6692.0,253113.63264767933,145.0,1752331083.0,353269.0,3364.0,05e4ab27-b0f4-4775-998e-19dadc0d1501
720.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,720.0,vlog on travel!,5969.0,119553.0,66.0,1749393483.0,110144.0,3127.0,ff455704-c326-4326-ad85-85a7b89d9ca4
1080.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,720.0,challenge on beauty!,3062.0,253113.63264767933,100.0,1750603083.0,7123.0,4978.0,b394102d-412e-44dd-9b13-90a8ebde378b
1080.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,720.0,challenge on fashion!,4999.513470681458,385416.0,54.0,1748615883.0,886331.0,2535.6222222222223,39745da5-7941-48fa-b481-fe8249cd7669
720.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,720.0,review on fitness!,3280.0,253113.63264767933,95.0,1748011083.0,143764.0,1595.0,1eb9f762-4e32-417f-a281-daad052fe5f4
720.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,1080.0,unboxing on fashion!,4004.0,108396.0,73.0,1752071883.0,874502.0,4512.0,381e195c-4fd6-496a-b3a0-ea3f28668c82
720.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,1080.0,reaction on food!,4999.513470681458,144604.0,84.0,1749393483.0,631575.0,2535.6222222222223,c467ee96-50af-4930-9406-cb6cb44906b6
1080.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,720.0,review on fitness!,8137.0,86628.0,180.0,1749566283.0,494478.7454455933,2569.0,1e369c8c-8720-46d0-bd70-6f3de639e19a
720.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,1080.0,vlog on fashion!,6732.0,248769.0,167.0,1748615883.0,494478.7454455933,3055.0,9d4ad3ef-9486-487c-b7e3-250ff7122651
720.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,896.6165413533835,vlog on tech!,3019.0,414807.0,94.45944039501528,1752676683.0,4220.0,2977.0,6aada132-fa6c-4b25-b154-806223c0b30e
720.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,1080.0,reaction on food!,4042.0,60847.0,23.0,1750775883.0,917213.0,2285.0,dda149d4-ae64-4461-a7bf-201adc3d44f1
720.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,720.0,challenge on tech!,1573.0,440967.0,66.0,1750603083.0,406025.0,3144.0,085ac76c-1d9b-4047-b7d5-0b248b084e8f
1080.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,720.0,challenge on fitness!,4999.513470681458,264072.0,148.0,1749566283.0,494478.7454455933,1602.0,a1733e22-ad79-4e3d-a772-da0bc15b95f3
720.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,896.6165413533835,unboxing on beauty!,4168.0,9897.0,58.0,1748443083.0,75459.0,3696.0,181f9a25-bebd-4d99-b405-f86ad36cd44a
1080.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,720.0,review on fashion!,9616.0,353299.0,94.45944039501528,1751985483.0,248660.0,1125.0,5187fa20-25f4-406e-bd17-5d4c37664963
720.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,896.6165413533835,review on fitness!,2986.0,253113.63264767933,10.0,1748270283.0,178608.0,2535.6222222222223,c962fd9e-db42-44c9-a0c1-78ba73a9b707
720.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,1080.0,unboxing on tech!,6986.0,464505.0,89.0,1749998283.0,171191.0,70.0,957f1fdd-950c-4342-886e-643d6ae7862d
720.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,720.0,reaction on food!,4897.0,23847.0,146.0,1751035083.0,575176.0,2730.0,7fb1b2f7-7aba-4639-bf05-b69d413fce53
720.0,1bf0e67c-b2ec-4f8d-ae02-ed7f93bef404,1080.0,unboxing on travel!,2810.0,104232.0,55.0,1752849483.0,814683.0,309.0,cf42cad2-4491-44c0-8fb9-3170cc353b9d
720.0,f847b966-8035-4d70-ae44-7d655d4d4822,896.6165413533835,review on food!,3283.0,188034.0,162.0,1750171083.0,108642.0,2610.0,7e987572-8f77-48a9-902f-caa48faabd89
720.0,f847b966-8035-4d70-ae44-7d655d4d4822,720.0,review on travel!,2968.0,224547.0,128.0,1751899083.0,194127.0,4550.0,99b7aa61-7afa-4af7-ab9b-2e504d1f3e30
1080.0,f847b966-8035-4d70-ae44-7d655d4d4822,720.0,review on fashion!,5075.0,253113.63264767933,114.0,1750603083.0,523478.0,4615.0,21a41779-eb22-47ea-99c5-6640bf4026db
720.0,f847b966-8035-4d70-ae44-7d655d4d4822,1080.0,challenge on tech!,4898.0,253113.63264767933,128.0,1748270283.0,494478.7454455933,2535.6222222222223,47e2f33a-459b-41b6-8cb1-31b5c731082e
1080.0,f847b966-8035-4d70-ae44-7d655d4d4822,1080.0,reaction on food!,5687.0,269686.0,61.0,1752071883.0,422648.0,1226.0,c1a4cf54-4e72-4d16-a116-bfc5d21d8ece
897.9699248120301,f847b966-8035-4d70-ae44-7d655d4d4822,720.0,unboxing on tech!,3616.0,292207.0,38.0,1750430283.0,814068.0,2192.0,263b5cce-4dc9-41d4-bc9e-2b7e8019cd0e
1080.0,f847b966-8035-4d70-ae44-7d655d4d4822,896.6165413533835,unboxing on fitness!,6475.0,363120.0,66.0,1748702283.0,506286.0,4234.0,737f5300-6151-49c3-9b7a-3ac6c747eec5
1080.0,f847b966-8035-4d70-ae44-7d655d4d4822,720.0,review on fashion!,5168.0,49573.0,112.0,1749825483.0,547505.0,4419.0,48bdd142-b650-48fb-b20d-541c1d433036
1080.0,f847b966-8035-4d70-ae44-7d655d4d4822,720.0,review on fashion!,2996.0,3297.0,36.0,1748875083.0,502916.0,333.0,d52891b3-b940-4e98-9c6c-e61940686c46
1080.0,f847b966-8035-4d70-ae44-7d655d4d4822,720.0,challenge on fitness!,2071.0,253113.63264767933,72.0,1752503883.0,494478.7454455933,737.0,61c713ca-0815-45be-af78-28bb9c14fb51
720.0,f847b966-8035-4d70-ae44-7d655d4d4822,720.0,unboxing on fitness!,8655.0,129295.0,74.0,1749134283.0,834217.0,4932.0,5c5b8bed-95f9-463f-bbd0-07415356df5e
720.0,f847b966-8035-4d70-ae44-7d655d4d4822,1080.0,vlog on tech!,9060.0,310966.0,64.0,1748788683.0,494478.7454455933,1727.0,9028fbf8-5cfb-42ac-a957-e4d6fdb5a5af
1080.0,f847b966-8035-4d70-ae44-7d655d4d4822,720.0,unboxing on food!,9856.0,217920.0,12.0,1751207883.0,542901.0,2249.0,f680237f-8fbc-41a3-9afa-b29c6aac0bdb
720.0,f847b966-8035-4d70-ae44-7d655d4d4822,720.0,review on travel!,2333.0,465065.0,173.0,1749825483.0,167785.0,2740.0,29298b21-3948-4d7c-8899-a017abb0c9aa
1080.0,f847b966-8035-4d70-ae44-7d655d4d4822,1080.0,unboxing on beauty!,6392.0,488717.0,100.0,1751553483.0,29522.0,123.0,6ac56580-8eee-4daa-ba38-d12b2041bfd0
720.0,f847b966-8035-4d70-ae44-7d655d4d4822,720.0,review on fitness!,7596.0,206699.0,142.0,1752676683.0,13627.0,272.0,85321679-0ca2-4d0c-9f5a-b1eb622db5ed
1080.0,f847b966-8035-4d70-ae44-7d655d4d4822,1080.0,unboxing on food!,4999.513470681458,251774.0,49.0,1748097483.0,662979.0,2535.6222222222223,b304a2aa-e5ad-4dc8-b20d-7081cda064f7
1080.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,720.0,challenge on tech!,8484.0,257195.0,60.0,1751207883.0,441233.0,2535.6222222222223,ee4887a5-7d51-45a7-83e5-af23ae3b3a28
1080.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,720.0,vlog on travel!,6787.0,220170.0,162.0,1752417483.0,310692.0,1180.0,f6caae42-946e-4f9d-b5f3-cc96892536d9
720.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,720.0,vlog on tech!,9467.0,262507.0,145.0,1748529483.0,387721.0,1052.0,970717d3-7421-4c5a-9f4d-5d382d5cc32d
1080.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,1080.0,reaction on travel!,4368.0,284375.0,35.0,1748011083.0,931315.0,2369.0,c878dbd8-6e3c-43e7-9958-d2fa1e8c5381
720.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,1080.0,challenge on food!,126.0,397362.0,33.0,1750084683.0,906092.0,1151.0,cc85a435-5779-4989-b58a-85fa9415c546
1080.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,720.0,challenge on tech!,4999.513470681458,469845.0,42.0,1752417483.0,924557.0,3523.0,e816dc62-4da7-43e8-adb4-471803dd8c8d
1080.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,720.0,unboxing on travel!,4999.513470681458,255846.0,70.0,1750775883.0,474011.0,3120.0,8fcd483b-1612-4354-96c4-a1b10485698d
720.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,1080.0,vlog on tech!,182.0,226277.0,138.0,1749479883.0,806325.0,2863.0,a6d9154a-ce37-438a-9297-64fd8f4fc5bb
720.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,720.0,vlog on fashion!,4999.513470681458,465203.0,145.0,1747924683.0,888290.0,3490.0,f69bbcf2-eac1-4838-9143-1a751f552497
720.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,1080.0,unboxing on food!,4999.513470681458,75900.0,137.0,1752244683.0,323357.0,1948.0,cee7a425-a225-4945-9c47-000dcf247c7c
720.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,720.0,reaction on fashion!,6635.0,117088.0,128.0,1752935883.0,19636.0,310.0,f9dbddd5-fc08-4d74-a465-8f4d69ec5d0f
720.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,720.0,unboxing on beauty!,5005.0,426630.0,94.45944039501528,1748788683.0,333546.0,970.0,6d6e027a-15f8-48d6-82b1-4e14f7b2ffcf
720.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,1080.0,reaction on travel!,4017.0,253113.63264767933,102.0,1748961483.0,175145.0,3855.0,6521228f-72ee-42bb-91ca-aba33e6a03de
720.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,1080.0,vlog on beauty!,7049.0,275403.0,18.0,1750948683.0,494478.7454455933,2535.6222222222223,b1d0c30b-9242-4aae-a13e-2c462a70ed5a
1080.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,720.0,review on beauty!,8478.0,232998.0,71.0,1751467083.0,475128.0,3089.0,0c7e1650-752f-4d8c-b1cf-eeb323fe5f86
720.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,896.6165413533835,reaction on food!,4999.513470681458,322755.0,68.0,1749134283.0,784528.0,962.0,8c298299-360d-4ea3-b3dc-2046e8be1cf5
720.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,1080.0,reaction on fitness!,9042.0,360565.0,170.0,1751639883.0,828965.0,4037.0,7385186f-6ae5-446d-8465-d23e4044af0c
1080.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,1080.0,vlog on beauty!,6449.0,64841.0,161.0,1751639883.0,902739.0,4462.0,8fcc6086-782d-4c3b-a43b-0f9a6e5001f2
720.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,720.0,review on beauty!,4999.513470681458,330141.0,169.0,1747924683.0,503296.0,4155.0,c66b26f3-565e-4850-9eb5-5573d1a40cfe
1080.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,720.0,vlog on fashion!,2494.0,40600.0,104.0,1751121483.0,794118.0,1369.0,98c5f8fc-6e2f-4b03-87bc-cbbd30ecc02b
720.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,896.6165413533835,unboxing on travel!,1647.0,230303.0,110.0,1750603083.0,960219.0,3011.0,db6f7f7d-2eab-405f-a4b0-c51fb0b873ab
1080.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,720.0,vlog on travel!,1423.0,116671.0,144.0,1750430283.0,551677.0,3990.0,06e00e1e-ce04-47ac-98b7-c92a6dcb0cd4
720.0,5ccee1e5-8659-4038-81c4-b59bca0c7ca6,720.0,challenge on beauty!,9847.0,409976.0,78.0,1750948683.0,779603.0,2500.0,82332f39-f832-4827-a5ab-5b4964f02fd9
720.0,cf00624e-3492-426f-8b3e-719550d4a995,1080.0,reaction on tech!,6921.0,409222.0,98.0,1748788683.0,691777.0,2390.0,3d59ba6f-88a4-44ba-a150-5b49a6d19804
1080.0,cf00624e-3492-426f-8b3e-719550d4a995,720.0,vlog on travel!,4924.0,22679.0,110.0,1749998283.0,929245.0,2535.6222222222223,51544212-527e-4f11-994d-fae5ec91199d
720.0,cf00624e-3492-426f-8b3e-719550d4a995,720.0,unboxing on travel!,9944.0,401588.0,24.0,1749911883.0,851701.0,4163.0,e57fcd59-5ad3-4243-85ba-865e0743d04f
1080.0,cf00624e-3492-426f-8b3e-719550d4a995,1080.0,review on beauty!,8389.0,403579.0,40.0,1749566283.0,736612.0,1396.0,468fd83f-b476-428c-bca0-f51668eeabb1
720.0,cf00624e-3492-426f-8b3e-719550d4a995,1080.0,vlog on beauty!,1964.0,253113.63264767933,18.0,1751985483.0,171828.0,203.0,04e6a8f1-c726-44f3-943c-e3d643e57303
720.0,cf00624e-3492-426f-8b3e-719550d4a995,1080.0,vlog on food!,2635.0,253113.63264767933,84.0,1752331083.0,668083.0,142.0,1462cd2a-529f-461b-9c84-3007122e9614
720.0,cf00624e-3492-426f-8b3e-719550d4a995,1080.0,reaction on fitness!,9540.0,88140.0,22.0,1750343883.0,768688.0,3916.0,404e931b-9439-453d-b83f-8c79ef1ed6df
720.0,cf00624e-3492-426f-8b3e-719550d4a995,720.0,unboxing on beauty!,7466.0,183742.0,171.0,1752503883.0,387798.0,3199.0,0e3d8eb1-8c11-4b56-a4a6-cb784097ceef
720.0,cf00624e-3492-426f-8b3e-719550d4a995,720.0,review on food!,5198.0,78455.0,148.0,1748183883.0,545299.0,2603.0,463a6777-73ce-4f9d-a53a-5100e5d41c64
720.0,cf00624e-3492-426f-8b3e-719550d4a995,720.0,challenge on fitness!,4999.513470681458,176372.0,130.0,1748356683.0,730990.0,328.0,74f0acc6-3740-49f6-8474-701f8a2a996d
720.0,cf00624e-3492-426f-8b3e-719550d4a995,896.6165413533835,reaction on food!,6946.0,69908.0,158.0,1751812683.0,11990.0,1891.0,af3cd3a3-d224-4527-8b4f-069ed6362e8e
720.0,cf00624e-3492-426f-8b3e-719550d4a995,720.0,challenge on tech!,2121.0,485324.0,36.0,1752503883.0,306000.0,3234.0,e363b7ac-50c7-471a-8615-f0f5008d7f03
720.0,cf00624e-3492-426f-8b3e-719550d4a995,720.0,vlog on fitness!,1419.0,412086.0,50.0,1752676683.0,86850.0,2931.0,4e1f8a3c-9aeb-4015-a50c-b542e4346887
720.0,cf00624e-3492-426f-8b3e-719550d4a995,1080.0,challenge on fashion!,9087.0,113426.0,103.0,1749652683.0,494478.7454455933,1062.0,1bc5a293-ab01-496c-a8fd-761440c22be7
720.0,cf00624e-3492-426f-8b3e-719550d4a995,720.0,challenge on tech!,4706.0,492586.0,94.45944039501528,1748702283.0,604056.0,2511.0,e6097fec-7985-4e7c-8ad9-515a86bb343b
